558538	1098788
558537	1098789
556461	1099457
1016213	1102092
970596	1103521
469986	1103821
491078	1104137
8940	1104430
498954	1106177
938690	1106292
938669	1106293
559144	1107987
972436	1108589
333964	1112335
457623	1113129
542963	1114444
373632	1115230
8643	1115426
1011352	1115498
965922	1115785
565896	1118942
881631	1123105
389658	1123496
724290	1124690
358675	1125954
649449	1129098
863081	1130721
1076239	1130726
430509	1131563
496249	1131580
479607	1131584
391060	1132834
450678	1134055
540872	1134695
1013153	1134955
1013155	1134957
914887	1137241
1032693	1137994
12774	1140667
889612	1140670
889611	1140671
1043644	1140675
518423	1142719
12830	1143709
933076	1144407
139307	1147728
528805	1147739
528813	1147740
528807	1147741
528814	1147743
528808	1147744
528816	1147745
6741	1147753
3093	1148397
873189	1151518
1108028	1151690
522461	1152024
128282	1152356
969795	1153462
943661	1153634
356201	1153665
333608	1153693
654024	1154341
654026	1154343
654050	1154357
648194	1154675
648598	1154679
649234	1155037
649406	1155133
648208	1155137
648851	1155153
661615	1155403
749915	1155647
791155	1156517
747340	1157251
788795	1157475
432436	1157566
128393	1157669
440075	1157672
8745	1158299
394506	1158415
552397	1158442
796849	1158446
338431	1158538
707469	1158552
496980	1158554
496978	1158555
13613	1159104
550353	1159175
499166	1159224
499169	1159225
904199	1159228
484287	1159260
883798	1159315
986218	1159316
1011755	1159381
1011756	1159383
478842	1159390
784571	1159396
888695	1159439
453839	1159441
460541	1159564
127403	1159985
678457	1162205
678462	1162211
696853	1162267
696889	1162291
696936	1162305
1062067	1163070
1062176	1163140
699844	1167825
913934	1168543
12727	1168662
543127	1170083
16368	1170453
4030	1170594
127682	1170692
577646	1170837
119758	1171334
392082	1171340
129156	1171348
530260	1172299
130507	1172367
10401	1174505
771557	1178188
745668	1180597
373981	1182357
1159543	1182885
1159538	1182887
641261	1183173
9688	1183561
464101	1183562
844993	1183771
505220	1183772
9683	1184378
331197	1184649
503119	1186507
536369	1186967
797705	1188569
458448	1188775
1169346	1189373
1122717	1194737
1070971	1196616
656285	1198594
977078	1200706
551908	1210649
470045	1213358
10486	1214599
418866	1216941
549454	1217090
457912	1223477
373979	1223616
1122032	1225752
136338	1229471
546649	1232123
523032	1232125
632271	1242771
15286	1243790
437581	1243815
374631	1243869
755244	1245126
487646	1246619
1155365	1248456
396308	1254008
8786	1254250
14658	1254333
488731	1256272
926232	1256275
684466	1257492
181027	1259606
432103	1259877
474203	1261510
963130	1266448
1022028	1267648
1045338	1269606
467933	1270488
467932	1270490
963682	1271024
1039401	1271025
1037718	1271685
1013201	1272769
1010871	1273583
451779	1276184
1251227	1278400
431615	1279129
745250	1280794
516030	1280795
1212386	1281309
181987	1283139
649492	1283629
941475	1285353
4313	1286971
840748	1287729
546413	1291113
898741	1291420
1113548	1296611
474015	1299087
1299978	1299988
451777	1305459
1011407	1306319
1011408	1306320
976803	1306336
976805	1306337
1306867	1306869
1115707	1309093
883815	1309243
934200	1309683
883768	1312667
1016291	1313930
537671	1313931
761092	1313995
647176	1316282
338674	1320826
1316950	1320841
1316955	1320842
474013	1322453
841850	1322587
702734	1323518
1200988	1330128
457210	1330132
14091	1330391
700778	1330404
457532	1330425
1055078	1330427
457200	1330809
473999	1331237
1333410	1333411
1333409	1333412
340455	1334481
4066	1335980
475840	1336043
3873	1339149
549068	1340561
790728	1342230
1020890	1342232
398764	1348534
1116706	1352861
8985	1353763
747036	1356098
592376	1356583
31208	1359325
1291175	1364431
598301	1364700
984007	1367212
530815	1367866
454793	1369565
1296568	1372666
647993	1377033
673277	1379173
761150	1380170
877062	1387492
922496	1389297
977504	1389803
955074	1393009
955075	1393010
500822	1393613
139966	1398695
598202	1400271
1249617	1401869
1339254	1402269
474302	1404887
1245433	1405402
136207	1408732
551943	1410213
891627	1414626
452136	1416358
809856	1420735
367960	1424564
139205	1432890
12586	1434636
1126362	1435105
638886	1436324
53899	1443889
738893	1446956
461136	1447271
929541	1449690
607731	1449700
11469	1450646
471179	1452449
549526	1453833
1454106	1454107
413667	1455683
1021724	1460750
841723	1460766
841725	1460767
351407	1461711
428932	1462188
589284	1462259
3660	1464771
1015355	1466812
639924	1471553
468385	1471943
812150	1474531
1287250	1475068
630687	1482519
566947	1483773
12849	1485266
1486343	1486344
373778	1488003
64954	1488115
535452	1489351
535451	1489352
740013	1492509
12787	1496232
1054357	1497915
392510	1499830
829101	1506669
473546	1509597
433409	1511201
10887	1511939
965256	1511941
1060276	1517368
552467	1517528
509537	1518347
529458	1525320
14432	1527756
594194	1528965
52090	1532065
458847	1532501
1039453	1532645
525268	1533795
348842	1533802
536452	1534464
1528296	1536159
669135	1536294
556439	1538066
1115822	1538843
339740	1540786
928998	1540958
572666	1540967
1032409	1540973
1032410	1540975
1151767	1542049
823405	1543014
54899	1543905
928544	1545572
914205	1554116
932051	1554120
468073	1557434
712238	1561120
793235	1561708
617044	1564407
502305	1564719
10919	1566675
529824	1567186
400185	1567187
698461	1567220
140026	1567231
393847	1567463
11477	1568582
1002844	1568946
430395	1569160
529971	1569940
624198	1570146
1113153	1573039
1218388	1573088
648320	1574258
12162	1574904
1043636	1576762
129535	1576765
510705	1576786
4329	1577140
1570273	1579952
563525	1580674
489432	1582175
694533	1582341
512596	1582859
794853	1583723
1578016	1586056
678780	1586545
458792	1588464
1047578	1589203
809864	1593211
457992	1594010
10865	1594276
457988	1595451
482202	1597991
540588	1600893
470458	1601006
481378	1601027
481379	1601028
939348	1602105
942014	1604022
835272	1605680
968535	1605714
162079	1614598
1171065	1618808
13709	1625005
1307234	1626525
541648	1628871
541649	1628874
497419	1634151
530372	1640562
659261	1642295
428434	1643920
1605419	1645976
685773	1646784
905856	1647223
332233	1650813
484290	1653383
941326	1658133
339714	1664161
335186	1664336
943228	1671595
808846	1674542
576478	1679249
685555	1682586
1432548	1682693
467373	1684302
14672	1684608
651354	1688214
440770	1689586
1063126	1703871
1363393	1705041
936045	1709141
1507107	1712087
448174	1719893
928494	1723048
435616	1724412
477386	1725200
491043	1725201
13731	1728923
469749	1728924
1463251	1729947
1354718	1730380
40508	1739241
1010016	1744422
139298	1749011
650702	1750749
341298	1757621
1354673	1757771
691065	1759307
688635	1767914
883806	1776460
128687	1778016
889588	1783634
570730	1787734
598652	1791002
470420	1794467
583304	1801937
1013051	1802708
452787	1803391
981758	1803404
1068933	1803568
1287105	1805461
835985	1816679
835984	1816680
958458	1820454
1365857	1822091
548841	1825078
339458	1826371
129772	1826685
440292	1830327
666050	1833478
341873	1835534
10415	1835536
3991	1838762
31418	1839481
434724	1841717
839678	1842496
793282	1842497
10941	1842745
10267	1842756
628205	1843165
335305	1844493
492000	1846151
844131	1847502
561351	1847557
460816	1848160
6145	1849177
888820	1849317
9324	1849318
579377	1850047
128314	1850108
1044204	1851079
1844754	1854326
477234	1858022
1094141	1868333
547746	1872219
558202	1878793
1884705	1884707
498011	1889929
661428	1890030
912983	1890031
1891490	1891491
1132350	1891493
1891494	1891495
814021	1891498
388811	1892184
3483	1892185
1021954	1894026
1902586	1902587
497420	1907708
1858608	1909618
550219	1909857
989086	1909858
1014044	1910599
9925	1926031
939377	1927909
939379	1927910
13018	1927920
529018	1929337
795917	1932343
1069417	1932949
1924990	1942470
343132	1943567
952694	1943678
460692	1949411
975287	1954190
552556	1958474
945148	1959750
486936	1960515
478662	1964370
881700	1968555
332028	1968963
135018	1973303
540874	1973430
540875	1973431
339751	1974912
1066531	1976140
427541	1978250
965697	1979278
722128	1980734
908777	1981151
837503	1985930
9643	1986655
1064614	1987238
725547	1989143
13921	1989470
10309	1995317
1141346	1995769
1349829	1995775
513311	1995781
1865883	1995782
1908072	1995784
1884888	1995786
763289	1995788
770957	1995790
1122583	1995791
1122587	1995793
1151361	1995795
1598189	1995797
1803256	1995803
1805607	1995804
1889926	1995806
1889931	1995811
1907888	1995813
1981196	1995815
867489	1995835
11608	1996167
1071285	1996249
13970	1996516
936046	1997587
936048	1997589
485243	1998737
485244	1998738
716204	1999475
580620	1999479
129531	2002137
1252308	2003261
3518	2005027
1623102	2005029
433732	2009834
1252241	2013348
330336	2013748
477482	2013749
1419091	2014099
181387	2018498
1046645	2018555
484075	2019092
181928	2025071
1309675	2025273
1510774	2027963
128400	2035996
354359	2036187
12205	2036988
459655	2037065
458827	2039047
608204	2043956
945511	2044146
895097	2049321
955210	2049326
1995143	2050482
336582	2056973
331979	2056997
1075461	2061790
9791	2066317
2058984	2066506
474116	2071942
135516	2074619
711234	2077423
28467	2081118
31581	2082981
1538029	2083312
497209	2083708
919983	2094129
5958	2096182
453759	2097412
331020	2097453
1522999	2102582
1523000	2102583
969654	2111002
2112999	2113000
1220511	2116228
474131	2118864
1000777	2120983
2123068	2123071
891505	2124213
1309716	2133427
482013	2135603
845513	2136890
1439108	2137362
442060	2140582
845554	2140584
1198584	2141089
6757	2142784
13921	2143814
457409	2144189
474712	2150176
2151195	2151196
2151209	2151210
2151211	2151212
2151213	2151214
610897	2151970
803724	2153105
10462	2154658
400190	2163499
450669	2163513
1640245	2163531
13073	2164278
412853	2167996
9930	2173309
491244	2173781
399632	2174462
451070	2175524
525191	2178714
536230	2180545
1103779	2186624
1076739	2186625
2187130	2187151
2192224	2192225
823784	2193686
1920524	2195068
837708	2195656
486423	2200071
486424	2200072
486426	2200074
486428	2200077
486429	2200078
486430	2200079
520430	2200755
129027	2201904
1254668	2203954
1593853	2205356
547688	2207550
1293276	2210806
879827	2213095
549544	2216794
885615	2216940
71248	2218028
761015	2218609
761013	2218610
2103290	2221815
3473	2223053
1517229	2223596
971383	2224898
1313534	2231995
1886684	2234111
613258	2239318
128430	2242521
2048907	2245835
430127	2251654
986298	2254615
892884	2256911
2256967	2256976
1806596	2259403
2177288	2264795
486702	2265449
1389123	2266617
1248218	2269493
1068401	2269527
13698	2269953
822660	2272168
1263907	2277329
1131792	2279207
2183178	2283351
1816760	2294403
1755250	2294527
2043382	2294734
1751144	2295155
1357723	2297061
2174076	2301129
1763638	2303249
2303017	2304381
695965	2306053
2232572	2307170
1149180	2307189
824163	2307658
348840	2311042
65331	2315156
2263323	2322048
1003137	2337739
622864	2338350
2000608	2341062
15731	2348066
819811	2350308
1956886	2353959
1254866	2357062
747569	2362967
2363082	2363399
2365338	2365344
771157	2371021
7923	2371899
1707104	2378551
1564820	2385398
1114438	2388620
1114439	2388622
1124898	2389391
1159159	2389455
1039982	2391379
864085	2393505
1011745	2396559
2401673	2401693
462021	2413156
800535	2416875
1993920	2422215
1077708	2422988
1077862	2423183
1824663	2424361
1078083	2428280
839039	2429157
2406977	2430570
2197102	2437943
1091553	2437952
2337243	2438399
8099	2445261
979998	2445262
751342	2445275
6651	2445339
511336	2445379
2366045	2445947
2366046	2445949
2445381	2445955
2445323	2446073
423430	2448646
602978	2449622
772895	2449627
2322085	2450024
906591	2450591
1263880	2454551
395116	2456353
1916269	2458776
428377	2460110
9656	2464482
8685	2464484
6031	2464516
1139583	2468136
2469785	2469792
857117	2473321
1256808	2474918
2475168	2477021
1197909	2483042
2483216	2483218
1031677	2485923
31200	2494134
580689	2499885
2502132	2502326
2504859	2504863
604303	2504985
1472569	2505955
1255324	2508157
2511817	2511819
2292691	2515325
2514691	2515974
10447	2531770
2484307	2532374
2105050	2533750
255800	2546570
2556537	2556538
745533	2558901
516745	2566184
1138257	2567803
2494442	2574660
2579461	2579464
2579558	2579561
2171755	2585315
900444	2587164
1023186	2592246
654254	2592884
2017578	2618749
2499988	2622721
1779252	2628356
1985986	2628598
373296	2632566
1542548	2639092
2522310	2639487
53900	2647180
2652643	2652694
432343	2654921
2650725	2656080
1178613	2664041
541723	2668675
1777727	2681440
2089324	2688984
2687546	2693875
5519	2708076
2310794	2710176
2480433	2717339
1383728	2720821
2724801	2724805
2724802	2724819
2724803	2724820
435865	2727824
1587274	2730462
464878	2734405
2301630	2738574
746745	2741779
2297972	2748812
428504	2766375
1363987	2772503
484288	2773210
500951	2780604
811953	2781699
126549	2782043
381371	2785882
2398955	2787359
1345355	2788115
604050	2788394
604049	2788396
2340532	2790015
8606	2797833
961108	2798958
396316	2800501
535419	2800541
525873	2801412
2522310	2802594
456887	2804454
610360	2804607
926784	2804907
2806080	2808846
398386	2817348
501022	2817352
337966	2817395
7415	2818948
1261264	2820473
1053408	2825983
1156157	2826242
844376	2829640
2518175	2836269
907376	2837885
394991	2842139
928547	2846076
2296675	2850832
119927	2856682
2859991	2859992
745640	2872347
439165	2886664
786357	2887840
2545850	2897348
2219560	2901385
734099	2904728
5952	2910054
2231386	2918894
2231353	2922744
2078765	2923672
139090	2924483
472073	2928789
472635	2928790
2929001	2929002
2355533	2929632
2646799	2931630
2211422	2933421
1722038	2937603
2297711	2937966
499329	2940297
968442	2942803
920946	2942805
2900335	2942970
483288	2944712
1001986	2947359
390041	2961832
1019572	2961837
1020522	2965264
899896	2968159
2944037	2981171
585182	2982194
2826095	2987183
460202	2991257
1065794	2995688
1819681	2996499
3005160	3005370
1673029	3005891
470417	3010993
615342	3012949
1645231	3013012
3017526	3017528
181178	3017745
1832993	3029561
1733068	3030446
3034138	3034139
3034007	3036037
3034003	3036039
3033998	3036041
424544	3040080
2776960	3042172
1058968	3046782
830271	3047203
483982	3047226
380237	3047232
946004	3047310
13096	3047340
1441138	3049726
553810	3049905
2460726	3060171
1170798	3064581
428768	3066054
2692322	3070408
851461	3070760
3078019	3081515
1086461	3083301
2186020	3083759
467372	3085713
2552199	3088217
398090	3090708
2465223	3101266
2017455	3108765
3113006	3113024
337559	3118364
2860413	3135277
1059079	3135524
1534579	3136386
936118	3137142
1281468	3138341
811314	3138465
416721	3141736
573275	3145750
3150878	3150880
1962545	3151081
2834153	3152350
3151181	3152833
1059602	3159262
1905217	3160572
1973337	3163344
8014	3165833
2307771	3166251
2879756	3169446
2116760	3176788
380058	3188211
1478685	3188438
3108768	3202792
2681034	3208984
3137244	3211752
9678	3216912
649381	3220889
1034049	3221601
135957	3224560
427361	3225002
381848	3225065
617682	3225485
1774297	3226466
914888	3230416
2372487	3234741
1848209	3249578
11379	3252665
2502784	3253368
373235	3256322
523870	3256338
139645	3256352
5952	3256362
457309	3259853
926127	3260399
2735348	3263070
3263478	3263827
2024093	3263940
11955	3273699
3151790	3275756
2223594	3275958
2024469	3275960
2967933	3279058
845535	3279923
428440	3282698
2594160	3289711
478260	3293179
410633	3296325
955834	3308793
3318288	3318293
2246061	3326755
2202935	3329919
3334866	3334888
2530174	3335863
2951690	3337640
1460374	3340137
1409861	3340445
2661628	3363539
1139585	3365915
2397120	3367937
845610	3369782
228147	3374613
1401410	3377994
3378195	3378234
333602	3378243
1991529	3383104
433207	3383196
554824	3383227
689807	3385383
2992508	3387372
722676	3391239
12346	3400481
3402689	3404377
1093746	3409085
427685	3409541
2077342	3414329
2799533	3417669
2062310	3417887
435947	3423898
1057945	3425778
374628	3428176
1111584	3429919
576686	3430480
381863	3432460
400584	3432466
347377	3432578
507641	3435612
1797228	3437537
2232388	3440568
1140427	3443134
1567467	3446233
916333	3448072
1492438	3448503
3105186	3449764
1733531	3450635
329717	3454133
1310232	3459554
942193	3460554
568422	3462346
551930	3464958
1580726	3466152
710284	3466520
831463	3466961
2801408	3467545
63435	3468290
543524	3468947
885741	3472152
3472424	3472426
958359	3473558
2195817	3475184
2878322	3483200
2257600	3483263
1636669	3487304
3493075	3493080
2209555	3496523
430354	3501269
564178	3503905
332340	3510224
5464	3512728
398590	3513624
584506	3514597
942681	3514600
411307	3515235
3421778	3516320
2748285	3520239
2127272	3524193
2682009	3526345
3888	3526933
1816069	3529537
2309615	3530950
2012335	3532645
1142713	3534598
3541876	3541878
450947	3543393
883869	3545298
554383	3550438
980385	3561061
128311	3567764
3568215	3568216
3366584	3573392
1996359	3573403
1996361	3573404
2525502	3576035
1059607	3583985
2271814	3596928
464807	3598617
330335	3598619
451835	3600155
1010081	3602351
1217494	3603454
498307	3603734
3589473	3604565
2501536	3605919
2501537	3605921
1182429	3607551
925210	3609453
925207	3609456
822444	3609714
1151663	3609716
1605651	3609718
3514973	3612628
3614314	3614320
562714	3626251
535388	3626713
2222666	3626892
845648	3627471
917652	3627880
461907	3628857
10326	3629380
348846	3631619
2757395	3634314
3246661	3635265
2762807	3636110
2242789	3638192
859003	3640168
859005	3640170
3640463	3640638
2365069	3641672
484124	3643457
15721	3643680
1561076	3643978
1595387	3644420
2231513	3645672
3651324	3651325
1580066	3652925
135222	3655683
374904	3657540
970012	3658249
3660	3659854
3645382	3659986
433734	3661678
3664403	3664404
3664405	3664407
1017339	3665366
12334	3665397
417959	3668935
3676269	3676271
3679084	3679188
3326848	3690963
8591	3693528
458687	3693529
555633	3693533
458684	3693539
129318	3693722
983391	3694912
2735258	3698702
763934	3704926
1322430	3707091
3714038	3714039
2272876	3726605
1874314	3728265
2086231	3739246
1126207	3739248
1965548	3739250
1990427	3739254
2082228	3739255
2109462	3739256
2205232	3739257
2271093	3739289
3436300	3739301
1387416	3739307
2109438	3739309
2120465	3739311
341938	3739313
1126808	3739315
2169794	3739317
2221988	3739379
923174	3739381
2288298	3739386
2086334	3739389
891160	3739393
2163843	3741022
1995384	3741285
1793919	3741396
1134757	3742728
3742599	3742915
1995388	3743362
778582	3744480
822664	3744484
563664	3744765
1607865	3745287
2145227	3745967
2353488	3745988
1988739	3746166
1125953	3747467
2228413	3747768
892956	3747874
891958	3747876
770692	3752327
3758356	3758390
2551188	3764721
180843	3766261
3770297	3770299
1462510	3776844
12912	3777174
372628	3781310
647405	3784644
890895	3784649
2240113	3787150
2389781	3789882
2389834	3790614
2778231	3790659
890952	3790691
890969	3790709
2013117	3791925
2699523	3792296
2083218	3793776
1404079	3794134
1433492	3794268
1989924	3794548
127668	3794761
3794728	3795146
1579055	3800869
3383193	3801982
2280736	3805260
601651	3806028
3809786	3809787
1744898	3813152
2645848	3815120
3496006	3816680
2398775	3828947
3829851	3829852
3831066	3831067
372445	3833335
893152	3833367
1138517	3833489
2657200	3844583
2926216	3850266
3741660	3850906
3568795	3853964
2999484	3869289
2422318	3869364
120088	3870235
1040288	3884734
2492534	3888701
1082134	3897033
3025815	3902269
3417472	3921123
757349	3922820
3410683	3922938
2276017	3927230
458686	3938418
555635	3938419
1556906	3948132
1881496	3948827
391446	3951163
1705173	3964979
1804243	3968908
2049925	3969638
1224803	3970488
2995410	3972809
3101741	3972930
3280605	3972955
885705	3994558
788208	3995751
1828861	4003486
341327	4025321
2231714	4030683
490623	4042190
3895153	4048938
1316283	4049037
312142	4049094
4052440	4052484
482249	4056920
543550	4058213
469977	4058218
1339254	4058697
2856574	4060569
493906	4062483
180430	4073041
2208035	4076984
3972218	4077012
2693213	4079686
1633462	4081222
4036332	4083576
971389	4087899
3760045	4091188
442723	4099721
1395892	4107340
921339	4112376
4006911	4113513
452882	4115277
478663	4115611
4089179	4120459
1480992	4155573
3639164	4156902
4171639	4171650
3447381	4173205
493575	4189529
4198066	4198070
1155057	4202381
3373400	4203520
407087	4220434
3661311	4221234
129426	4224002
1967408	4224003
2142577	4225070
4170654	4226641
3591337	4229163
409222	4230161
536387	4235347
608890	4236566
4243780	4245275
2137105	4250883
487273	4253362
2321475	4255455
129037	4260904
601092	4265148
1589281	4265873
10453	4269081
2321678	4270840
4226550	4272139
4269337	4277022
4274047	4281172
2513943	4281374
2786926	4284642
3866958	4288154
128535	4289941
3626874	4299709
139705	4306539
1406242	4310973
1118451	4311071
4105259	4312394
491052	4320335
9675	4320357
12299	4320465
477741	4320469
2190345	4320500
3655557	4320593
3389629	4323341
2938175	4323478
2276674	4325093
3830011	4334689
4170493	4337291
2735348	4340200
2782643	4340287
3163184	4344184
1699371	4350159
548593	4350273
4111682	4353084
8795	4366783
4113681	4380677
564388	4401557
588766	4404139
4128297	4405801
2639101	4407154
2597224	4408083
1258606	4408493
4248019	4408563
2054084	4408594
4176956	4408636
3857318	4408761
1080631	4409067
2297787	4409487
4020507	4410944
4377456	4414281
4421514	4421515
4425229	4425285
2093252	4432639
3628683	4433953
4408496	4435167
1464654	4436538
2005697	4441749
3714993	4443910
695416	4448338
1090628	4450320
542215	4450435
937456	4452837
4453449	4453450
4453500	4453501
4454863	4454868
435516	4460470
4440448	4463432
358152	4464388
4113503	4468765
1078286	4472052
466765	4476581
4456935	4481363
3271566	4481462
417217	4483290
3332351	4486647
506901	4489560
2731727	4490096
2050473	4490640
3191087	4492676
4132896	4498212
1522178	4501961
945231	4508883
3806116	4519965
952973	4520067
3551658	4520871
4520154	4524376
2824544	4528201
571238	4531750
135578	4533928
4534012	4534013
2176842	4540023
2551188	4541673
4432997	4545799
1771175	4547843
4314475	4550064
2941124	4550672
3471	4551333
3473085	4551989
3056031	4552327
2617752	4558898
4528841	4559592
3602171	4561761
1186923	4563232
687677	4563233
1248571	4563237
950481	4566278
3165851	4577193
2926095	4577569
920629	4578446
557819	4578465
574095	4578506
889850	4579662
1069812	4580392
560651	4580560
906331	4580779
729576	4582230
934664	4582231
757090	4583759
936516	4586640
487570	4592815
2204652	4593110
463795	4594659
1365831	4598868
888555	4599128
844134	4599515
389085	4600509
387937	4601827
3655631	4602624
792807	4605292
2772289	4610308
15294	4612670
493657	4613949
907230	4616677
3854370	4619151
3106209	4625947
830240	4626838
579758	4627323
809182	4627575
902099	4627774
426718	4627785
885738	4627848
3740369	4646710
852715	4647457
3474150	4654174
4654907	4654915
4654907	4654916
4654917	4654918
4654917	4654919
2801588	4655274
3179797	4655714
4411194	4656362
4559697	4662174
2232412	4678641
434021	4678670
3025707	4681505
4328929	4681540
4392405	4681546
2209628	4681932
4320599	4684071
12771	4684091
4680350	4684718
1270289	4685004
459696	4697680
459695	4697681
2576238	4698027
3113717	4701725
3459758	4704319
4704862	4704866
4704863	4704867
538027	4705583
4030140	4705862
4701263	4710331
3752427	4714384
569020	4714474
4721901	4721902
477939	4722580
1186816	4728607
4655754	4734180
4735098	4737106
521576	4737919
1122887	4741727
2595907	4742229
3629822	4750324
502447	4761081
436115	4761869
4210303	4763958
4578445	4765274
13716	4767816
2649255	4777864
12210	4779344
2115555	4781487
526789	4785388
432071	4785391
371647	4795810
1975438	4807821
2341084	4809734
4025103	4821288
3250483	4827009
476265	4827080
1323624	4830476
2364415	4832337
1037657	4832987
4452226	4840603
1031710	4843662
1031709	4843665
2204374	4845785
4807625	4846225
885616	4850220
2422364	4852583
485330	4854887
1833328	4857219
970619	4860300
1771029	4860893
2972336	4865930
3489062	4866257
1143710	4866640
2508662	4868091
4437887	4868251
2851067	4869066
570102	4869184
2172793	4869453
1111686	4869988
4408484	4877810
3522687	4881485
3797809	4883497
572133	4884688
411339	4886251
510810	4888277
2760690	4889116
3495463	4889585
389625	4890000
943695	4890001
460976	4890885
4627984	4890914
394393	4902490
2104958	4912525
3677767	4914075
2092880	4914078
1673876	4914095
3148116	4918172
3675939	4923133
3108315	4929610
3454553	4934519
895941	4936440
1918762	4938645
4160895	4945214
3589316	4949272
388091	4954297
1536538	4954366
1885198	4954397
56991	4959377
1073809	4963463
2012395	4963906
1997096	4969626
2227958	4970168
3079733	4975284
3542156	4979774
2990275	4984287
4722372	4990624
378955	4996546
4689869	4998462
3602715	5004901
5006571	5006572
5007473	5007474
4456859	5007792
2776653	5008464
521903	5008664
1726316	5020968
4023744	5023107
937450	5025670
4960529	5025722
379499	5025842
4129101	5032555
4901832	5044746
3027199	5048063
5051858	5051863
2277430	5055578
4780196	5057086
18815	5057508
4090512	5059602
4755442	5060243
2301353	5062345
477570	5065312
4328937	5069501
182125	5072702
4408362	5078731
961986	5088497
2667894	5093134
3478254	5093832
3528868	5094826
4501960	5099677
797191	5102464
4942363	5104232
2291305	5104323
534458	5107196
4444512	5107763
3728979	5117360
4725660	5121446
5120830	5121516
465210	5121833
2817334	5122060
2380509	5123235
1575472	5125324
520229	5128512
1904080	5134781
3354630	5139651
1668036	5142757
912953	5143085
15029	5155907
4300111	5156759
305706	5162669
5166142	5166143
5146967	5174569
5146969	5174570
2249074	5177220
66346	5182495
4598562	5184314
2277178	5185851
3291324	5186614
1080919	5194253
2243854	5200198
2983710	5211793
5211921	5212270
5111346	5214109
2747444	5214617
460	5216493
3790601	5216783
445136	5226410
3468145	5236502
428108	5239698
844376	5240064
872473	5249431
2766289	5253088
482481	5255303
1217497	5256438
5258386	5258706
864583	5264540
1416571	5269810
5086119	5270826
4969652	5272828
4143117	5276507
1261612	5277127
484793	5277430
4275709	5278599
5028130	5281817
2445245	5284796
2491544	5287730
2491551	5287733
482241	5294739
2123897	5296563
2724026	5297776
4384687	5299014
5112803	5300585
3804392	5302750
5291583	5303639
817093	5304887
391141	5306816
4626085	5309516
4393531	5311615
532359	5315399
2818797	5317068
428211	5318509
129138	5331686
4372150	5337656
3457932	5341785
3267472	5342267
1291881	5345655
136483	5349607
3994542	5352249
1531615	5355317
3309284	5360075
4681410	5360292
577875	5360419
576479	5361268
879151	5363305
4512847	5364868
1914241	5367138
583791	5370180
561390	5372577
5372802	5372803
4892285	5375484
4794583	5388810
129268	5396431
2512888	5398403
3573453	5400007
892884	5400288
897159	5400488
5400489	5400557
906407	5403522
410633	5404160
731217	5408669
4743656	5408682
5410554	5410567
4239783	5412079
